position baseline_total baseline_best total the_best top_95 top_90 top_80
113 0.5004076930000001 0.0010108999999999997 0.9399650864000003 0.24656199999999998 0.6401818 0.0002068999999999999 5e-07
114 0.5005547718000001 0.0009863000000000003 0.9395086197999997 0.24774809999999994 0.6380225 0.00019389999999999994 4.0000000000000003e-07
115 0.5005052206999999 0.0009942999999999998 0.9390516312999998 0.24892360000000008 0.6358654 0.00018119999999999996 4.0000000000000003e-07
116 0.5004106475000001 0.0009882 0.9385972210000001 0.25007379999999985 0.6337391 0.0001691 4.0000000000000003e-07
117 0.5005136317999999 0.0010133999999999996 0.9381287436 0.25122190000000005 0.6315888 0.000158 3.0000000000000004e-07
118 0.5004946644 0.0009953 0.9376705353 0.2523743 0.6294523000000001 0.00014680000000000004 3.0000000000000004e-07
119 0.5006179295 0.0009974999999999993 0.9372067827000002 0.2535222 0.6273172999999997 0.00013640000000000004 3.0000000000000004e-07
120 0.5005029585000002 0.0009977999999999999 0.9367409963000002 0.2546537 0.6251965999999999 0.00012780000000000007 3.0000000000000004e-07
121 0.5005704096999999 0.0009927999999999994 0.9362752534000003 0.2557455 0.6231195000000003 0.00012030000000000001 3.0000000000000004e-07
122 0.5004686831 0.0010023000000000002 0.9358089965000002 0.25684239999999997 0.6210275 0.00011310000000000004 3.0000000000000004e-07
123 0.5005692059000001 0.0009834 0.9353517175999997 0.2579444 0.6189477 0.00010759999999999999 2.0000000000000002e-07
124 0.5005813988000001 0.0010086000000000001 0.9348819870000004 0.25901939999999996 0.6168713000000001 0.00010039999999999995 2.0000000000000002e-07
125 0.5005227214 0.0009881 0.9344199398999998 0.26010869999999997 0.6147991999999998 9.51e-05 2.0000000000000002e-07
126 0.5004347939999997 0.0009847000000000002 0.9339544394000001 0.2612225 0.6127071000000001 8.88e-05 1.0000000000000001e-07
127 0.5006354202 0.0009927 0.9334905882 0.2623051000000001 0.6106378000000005 8.280000000000001e-05 1.0000000000000001e-07
128 0.5004084468999997 0.0009935000000000002 0.9330218542000001 0.2633796 0.6085739 7.869999999999999e-05 1.0000000000000001e-07
129 0.5003640349000001 0.0009970999999999997 0.9325529203000003 0.2644378 0.6065224 7.489999999999999e-05 1.0000000000000001e-07
130 0.5005776421999998 0.0010033999999999993 0.932077739 0.2654629 0.6044987 7.009999999999998e-05 1.0000000000000001e-07
131 0.5005631025999999 0.0009859 0.9316140390000001 0.2665080999999999 0.6024725000000002 6.520000000000001e-05 1.0000000000000001e-07
132 0.5005198164 0.0010005999999999995 0.9311378495 0.2675132 0.6004698999999999 6.210000000000003e-05 1.0000000000000001e-07
133 0.5004407105999998 0.0009968999999999998 0.9306690264999999 0.26855439999999997 0.5984358999999998 5.800000000000003e-05 1.0000000000000001e-07
134 0.5004790923000001 0.0009869999999999996 0.9302015371000003 0.26958879999999996 0.5964181000000001 5.440000000000003e-05 1.0000000000000001e-07
135 0.5002642614 0.0010087000000000002 0.9297249801000004 0.2705767 0.5944257000000003 5.020000000000002e-05 1.0000000000000001e-07
136 0.5005120284000001 0.0010023 0.9292461371000001 0.27156279999999994 0.5924402 4.740000000000005e-05 0.0
137 0.5004629991000001 0.0010008999999999999 0.9287760203 0.2725722 0.5904329999999998 4.430000000000004e-05 0.0
138 0.5004434220999999 0.0009750999999999997 0.9283124638000001 0.2735843 0.5884492000000002 4.090000000000005e-05 0.0
139 0.5005980016 0.0009985999999999994 0.9278343908999998 0.27457449999999994 0.5864631000000001 3.8200000000000054e-05 0.0
140 0.5002665714999996 0.0009872999999999993 0.9273682177999999 0.275555 0.5844984999999999 3.500000000000005e-05 0.0
141 0.5003724307999999 0.0010164 0.9268827447999994 0.2764740999999999 0.5825658 3.2200000000000044e-05 0.0
142 0.5004512034000002 0.0010082 0.9264045542000002 0.2774098 0.5806238000000004 3.0300000000000045e-05 0.0
143 0.5005772591000001 0.0009893999999999999 0.9259320182999998 0.27838750000000007 0.5786580999999998 2.8900000000000045e-05 0.0
144 0.5005587493 0.0010093 0.9254553064000001 0.27930710000000003 0.5767310999999998 2.700000000000004e-05 0.0
145 0.5004319670999997 0.0009901999999999997 0.9249898163 0.2802603 0.5747897999999998 2.490000000000004e-05 0.0
146 0.5005086230999999 0.0009930000000000002 0.9245186538 0.28119510000000003 0.5728636999999996 2.3200000000000035e-05 0.0
147 0.5004884579 0.0009842999999999996 0.9240494803999998 0.2821410999999999 0.5709351000000001 2.150000000000003e-05 0.0
148 0.5005949484 0.0010004999999999999 0.9235685828999998 0.2830507 0.5690261999999998 2.0300000000000026e-05 0.0
149 0.5006926186 0.0010134999999999994 0.9230812741999997 0.28394320000000006 0.5671213 1.9200000000000023e-05 0.0
150 0.5006775300999999 0.0010123999999999999 0.9225969633000004 0.28482320000000005 0.5652303 1.7800000000000026e-05 0.0
151 0.5005019896999998 0.0010045000000000002 0.9221150494000002 0.2857160999999999 0.5633343 1.6400000000000023e-05 0.0
152 0.5004044791999999 0.0009972999999999998 0.9216372198000002 0.2865938 0.5614605000000001 1.5200000000000019e-05 0.0
153 0.5005684585 0.0010031999999999994 0.9211588072000001 0.2874600000000001 0.5595922999999999 1.4000000000000015e-05 0.0
154 0.5004155888999999 0.0010072999999999998 0.9206775088000002 0.28832230000000014 0.5577234999999999 1.3200000000000016e-05 0.0
155 0.5005709506999999 0.0009889999999999999 0.9202043880999998 0.28921000000000013 0.5558484 1.1600000000000011e-05 0.0
156 0.5004594593999999 0.0010068999999999998 0.9197251828 0.29008179999999995 0.5539706 1.0700000000000013e-05 0.0
157 0.5005631273 0.0009971000000000001 0.9192462474000002 0.29094909999999985 0.5521066000000002 1.030000000000001e-05 0.0
158 0.5005564974 0.0009941000000000004 0.9187704854999997 0.29180159999999994 0.5502607999999999 9.500000000000012e-06 0.0
159 0.5004233129999999 0.0010039999999999997 0.9182904377000001 0.2926344 0.5484248000000003 8.700000000000013e-06 0.0
160 0.5003391515000002 0.0009871 0.9178183405999999 0.29348630000000003 0.5465866000000001 7.900000000000009e-06 0.0
161 0.5005478931000003 0.0009852999999999997 0.9173455004000001 0.29433229999999994 0.5447559000000003 7.300000000000008e-06 0.0
162 0.5005108063000001 0.0009917 0.9168704236999997 0.29515660000000005 0.5429401999999999 7.0000000000000075e-06 0.0
163 0.5005450235 0.0009872999999999998 0.9163955233999999 0.29599300000000006 0.5411169000000003 6.600000000000006e-06 0.0
164 0.5004853375000001 0.0010026999999999998 0.9159177642000003 0.2967862999999999 0.5393213000000001 6.200000000000007e-06 0.0
165 0.5005473734999999 0.0009832999999999997 0.9154484889999999 0.29760109999999995 0.5375234999999999 5.9000000000000045e-06 0.0
166 0.5006246961 0.0010071 0.9149621034999998 0.2984057 0.5357122999999998 5.400000000000004e-06 0.0
167 0.5004375592000002 0.0010105000000000001 0.9144778318999998 0.2991862999999999 0.5339218000000001 4.800000000000003e-06 0.0
168 0.5005679707999999 0.0010161999999999999 0.9139869149 0.2999563 0.5321359 4.500000000000003e-06 0.0
169 0.5004178442 0.0009864999999999995 0.9135094258000004 0.3007717000000001 0.5303342999999997 4.200000000000002e-06 0.0
170 0.5005475771999999 0.0010010000000000002 0.9130226764000002 0.3015385000000001 0.5285667000000001 4.000000000000002e-06 0.0
171 0.5004154821 0.0010084 0.912533676 0.30228359999999993 0.5268134999999999 3.7000000000000023e-06 0.0
172 0.5003272156000003 0.0010019999999999994 0.9120465694999998 0.30302980000000007 0.5250653999999999 3.600000000000002e-06 0.0
173 0.5005705117999998 0.0009941999999999998 0.9115703058999998 0.3038113 0.5232899999999998 3.300000000000001e-06 0.0
174 0.5005547707999999 0.0009886999999999997 0.9110909168999999 0.3045957 0.5215169000000001 3.300000000000001e-06 0.0
175 0.5005663235999998 0.0009994999999999995 0.9106019399000003 0.3053681999999999 0.5197450000000002 3.2000000000000015e-06 0.0
176 0.5003612324999998 0.0010093 0.9101115353000001 0.30611070000000007 0.5179932000000003 3.2000000000000015e-06 0.0
177 0.5003898054000002 0.0009893999999999997 0.9096393831999999 0.3068564000000001 0.5162581999999998 3.1000000000000012e-06 0.0
178 0.5004359159999999 0.0009876999999999993 0.9091593816999998 0.30759040000000004 0.5145365 3.1000000000000012e-06 0.0
179 0.5004022274000001 0.0009911 0.9086740906999999 0.3083233000000001 0.5128128000000001 2.8000000000000007e-06 0.0
180 0.5005700444999998 0.000991 0.9081921292999998 0.30905920000000003 0.5110860999999999 2.6000000000000005e-06 0.0
181 0.5005339694 0.0010071 0.9076989368000004 0.3097527 0.5093854999999999 2.6000000000000005e-06 0.0
182 0.5005400027000002 0.0010122999999999998 0.9072049421000002 0.3104352 0.5076907999999999 2.5e-06 0.0
183 0.5005907996000001 0.0009964 0.9067180008000001 0.31113840000000015 0.5059916999999998 2e-06 0.0
184 0.5005154808000001 0.0010028 0.906230971 0.3118297 0.5042975999999999 2e-06 0.0
185 0.5005039085 0.0009895000000000001 0.9057504746000002 0.31251769999999995 0.5026203999999999 1.7e-06 0.0
186 0.5005539907000003 0.0009999 0.9052655731999999 0.31319719999999995 0.5009410000000001 1.7e-06 0.0
187 0.5004778287999998 0.0009842999999999994 0.9047871183000001 0.3139140999999999 0.4992398999999997 1.6000000000000001e-06 0.0
188 0.5005797034000001 0.0010068 0.9042973179999998 0.31457609999999997 0.4975712 1.5e-06 0.0
189 0.5004625498000002 0.0010082000000000001 0.9038086587000006 0.31521860000000007 0.4959206000000003 1.4000000000000001e-06 0.0
190 0.5005320119000002 0.0010009000000000003 0.9033201742 0.31587960000000004 0.4942588 1.3000000000000003e-06 0.0
191 0.5004833548 0.0010098 0.9028274527999999 0.31650009999999984 0.49262849999999986 1.3000000000000003e-06 0.0
192 0.5005548007999999 0.0010053000000000006 0.9023387558000002 0.3171409000000001 0.4909823999999998 1.3000000000000003e-06 0.0
193 0.5005506593000002 0.0010015999999999996 0.9018522964 0.3177841 0.4893375999999999 1.3000000000000003e-06 0.0
194 0.5003844909999999 0.0009812000000000006 0.9013694484 0.31844669999999986 0.48769399999999996 1.1e-06 0.0
195 0.5005261584000001 0.0009995000000000002 0.9008835448999999 0.3190847999999998 0.4860566 9.000000000000001e-07 0.0
196 0.500427558 0.0009887999999999997 0.9004009503 0.3197164 0.48443620000000026 9.000000000000001e-07 0.0
197 0.5007040764999999 0.0010142999999999997 0.8999050487000004 0.3203282999999999 0.48280999999999996 9.000000000000001e-07 0.0
198 0.5005283925999998 0.0010073 0.8994159332999998 0.32092689999999996 0.4812042000000001 8.000000000000001e-07 0.0
199 0.5004691487999999 0.0009842000000000002 0.8989359698999999 0.32154669999999996 0.4796002 8.000000000000001e-07 0.0
200 0.5004829026000001 0.0009871999999999995 0.8984542849 0.3221805000000002 0.4779792000000001 8.000000000000001e-07 0.0
201 0.5004438101999998 0.0010058000000000003 0.8979620705000001 0.32277599999999984 0.47637789999999997 8.000000000000001e-07 0.0
202 0.5005573267999999 0.0010001000000000005 0.8974712776000001 0.32337699999999997 0.47477699999999984 6e-07 0.0
203 0.5005538101 0.0009878999999999997 0.8969911467 0.32400679999999993 0.47315930000000006 6e-07 0.0
204 0.5005651607000002 0.0010030000000000002 0.8965013489 0.3246013999999999 0.4715617999999999 5e-07 0.0
205 0.5004479628999998 0.0009875999999999993 0.8960196307000002 0.3252190999999999 0.4699564999999999 5e-07 0.0
206 0.5006396262000001 0.001026 0.8955201069000002 0.32577029999999985 0.4683793 5e-07 0.0
207 0.5005753634000002 0.0010026 0.8950315271999998 0.3263549000000001 0.4667922000000001 4.0000000000000003e-07 0.0
208 0.5004991959999999 0.0009985 0.8945416813999998 0.3269351999999999 0.4652134000000002 4.0000000000000003e-07 0.0
209 0.5004696827 0.0010067 0.8940503481000002 0.32750229999999997 0.46363960000000015 4.0000000000000003e-07 0.0
210 0.5005802574999999 0.0009874 0.8935686565999998 0.3280795999999999 0.4620750000000001 3.0000000000000004e-07 0.0
211 0.5004302662 0.0010158000000000005 0.8930689879000002 0.32862890000000006 0.4605100000000001 2.0000000000000002e-07 0.0
212 0.5004537116999999 0.0010059999999999997 0.8925735465999997 0.32916489999999987 0.45896800000000004 2.0000000000000002e-07 0.0
213 0.5005640961000001 0.0010083999999999998 0.8920797075999993 0.3297179 0.4574066000000003 2.0000000000000002e-07 0.0
214 0.5005861726999999 0.0010018999999999998 0.8915906804000002 0.3302759000000001 0.4558466999999999 2.0000000000000002e-07 0.0
215 0.5004102547 0.0010075000000000001 0.8910922695000001 0.3307653 0.4543498000000001 2.0000000000000002e-07 0.0
216 0.5004470068999999 0.0009999000000000002 0.8906036331 0.33131209999999994 0.4528031999999998 1.0000000000000001e-07 0.0
217 0.5005538898000002 0.0009931999999999999 0.8901255658999994 0.3318408000000001 0.4512813000000002 1.0000000000000001e-07 0.0
218 0.5004998213999999 0.0009974999999999995 0.8896376214000005 0.3323688000000001 0.4497558000000003 1.0000000000000001e-07 0.0
219 0.5004730746999998 0.0010035999999999999 0.8891438530999998 0.33289089999999993 0.4482301 1.0000000000000001e-07 0.0
220 0.5006757116000002 0.0009889 0.8886545280000001 0.3334326999999999 0.4466993999999998 1.0000000000000001e-07 0.0
221 0.5005023438 0.0010155999999999997 0.8881589207 0.3339187000000001 0.4451977999999998 1.0000000000000001e-07 0.0
222 0.5004711183999999 0.0010054000000000003 0.8876687241000002 0.3344324999999999 0.4436786 1.0000000000000001e-07 0.0
223 0.500347203 0.0009961 0.8871862376999999 0.33493889999999993 0.44217609999999996 1.0000000000000001e-07 0.0
224 0.5003885346999999 0.0009954999999999996 0.8867007023999999 0.3354486 0.44067090000000014 1.0000000000000001e-07 0.0
225 0.5004866786000001 0.0010168000000000004 0.8862074484000001 0.33592370000000005 0.43917900000000004 1.0000000000000001e-07 0.0
